,time,open,high,low,close,volume
0,1640995200000,14.614,14.85,14.614,14.726,6049657.69055
1,1640998800000,14.726,14.877,14.649,14.757,3517463.0387
2,1641002400000,14.757,14.831,14.7135,14.743,2072417.90005
3,1641006000000,14.743,14.8025,14.725,14.74,2159431.1308
4,1641009600000,14.74,14.751,14.527,14.659,2925429.5881
5,1641013200000,14.659,14.908,14.6215,14.766,3679572.80615
6,1641016800000,14.766,14.8815,14.7255,14.755,2016009.8668
7,1641020400000,14.755,14.8075,14.7085,14.758,1435000.6306
8,1641024000000,14.758,14.7785,14.652,14.663,1316015.85315
9,1641027600000,14.663,14.6975,14.57,14.6365,1854506.2424
10,1641031200000,14.6365,14.715,14.457,14.533,2871058.8997
11,1641034800000,14.533,14.5775,14.417,14.4475,1845111.42355
12,1641038400000,14.4475,14.6975,14.447,14.6605,3254040.4887
13,1641042000000,14.6605,14.85,14.624,14.6635,3217212.88545
14,1641045600000,14.6635,14.7095,14.522,14.5455,2331756.962
15,1641049200000,14.5455,14.762,14.5225,14.6095,2297526.95305
16,1641052800000,14.6055,14.7595,14.6015,14.6515,2873747.79365
17,1641056400000,14.6515,15.033,14.65,15.033,6448144.9443
18,1641060000000,15.033,15.131,14.8455,15.064,4560392.71165
19,1641063600000,15.064,15.263,15.0625,15.1245,5295031.17855
20,1641067200000,15.1245,15.2585,15.0085,15.22,9729207.67455
21,1641070800000,15.22,15.333,15.046,15.069,4564306.08605
22,1641074400000,15.069,15.0905,14.957,15.068,5933101.0134
23,1641078000000,15.068,15.2125,15.002,15.1725,4138748.35185
24,1641081600000,15.172,15.188,14.9,15.068,9343013.8486
25,1641085200000,15.068,15.278,15.0395,15.152,8809277.26745
26,1641088800000,15.1515,15.2685,15.06,15.1085,4368562.2717
27,1641092400000,15.1085,15.12,14.9605,15.0125,4820971.68245
28,1641096000000,15.0125,15.036,14.7235,14.792,7550497.29755
29,1641099600000,14.792,14.95,14.7665,14.917,3799089.38985
30,1641103200000,14.917,14.9795,14.851,14.8555,2773190.88415
31,1641106800000,14.8555,14.97,14.8305,14.872,2826254.3454
32,1641110400000,14.8715,14.8715,14.6105,14.7615,6345382.73685
33,1641114000000,14.7615,14.8315,14.6815,14.692,2536461.1576
34,1641117600000,14.692,14.72,14.619,14.626,2550571.57355
35,1641121200000,14.6255,14.7405,14.61,14.6355,1748233.0566
36,1641124800000,14.6355,14.6515,14.4355,14.605,4398544.1999
37,1641128400000,14.605,14.6065,14.434,14.4355,1810743.42385
38,1641132000000,14.4355,14.495,14.3205,14.3785,3029181.8481
39,1641135600000,14.3785,14.5665,14.3265,14.4215,6218180.7995
40,1641139200000,14.4215,14.6545,14.416,14.6105,5449781.0065
41,1641142800000,14.6105,14.7425,14.464,14.5415,6793072.07945
42,1641146400000,14.5415,14.5435,14.3445,14.5335,3926838.171
43,1641150000000,14.5335,14.535,14.402,14.42,1411139.2425
44,1641153600000,14.42,14.4235,14.238,14.3205,3179520.55715
45,1641157200000,14.32,14.419,14.279,14.33,840361.27975
46,1641160800000,14.33,14.4655,14.328,14.4075,1253968.66745
47,1641164400000,14.4075,14.457,14.367,14.387,1259693.3717
48,1641168000000,14.387,14.402,14.1515,14.2125,4129349.56465
49,1641171600000,14.2125,14.405,14.1935,14.405,3197058.4681
50,1641175200000,14.405,14.407,14.231,14.3095,3559624.1799
51,1641178800000,14.3095,14.3645,13.9145,14.018,6470764.0328
52,1641182400000,14.018,14.1525,13.9455,14.0505,3394889.4297
53,1641186000000,14.0505,14.1435,13.926,14.128,3505294.2384
54,1641189600000,14.128,14.1725,14.0495,14.0595,2202790.07155
55,1641193200000,14.0595,14.1215,14.0365,14.0975,1688785.91455
56,1641196800000,14.0975,14.2,14.0975,14.1655,2500672.6707
57,1641200400000,14.1655,14.2195,14.0785,14.2195,2869429.7703
58,1641204000000,14.2195,14.667,14.183,14.5525,8613059.1002
59,1641207600000,14.5525,14.6715,14.5105,14.628,4050338.53085
60,1641211200000,14.6275,14.8165,14.62,14.6415,5247095.71065
61,1641214800000,14.6415,14.777,14.606,14.6805,3295102.17225
62,1641218400000,14.6805,14.797,14.519,14.645,5186202.901
63,1641222000000,14.647,15.1,14.5645,15.029,5561696.17805
64,1641225600000,15.029,15.241,14.58,14.7465,16889107.0834
65,1641229200000,14.7465,15.1035,14.7155,15.054,8710402.4253
66,1641232800000,15.0535,15.7215,15.048,15.67,20133870.55325
67,1641236400000,15.671,15.7595,15.493,15.5785,8960342.13855
68,1641240000000,15.5785,15.759,15.2515,15.299,13770602.331
69,1641243600000,15.299,15.68,15.1665,15.6095,9254863.48
70,1641247200000,15.6095,16.208,15.5435,16.163,12968079.2503
71,1641250800000,16.1625,16.5205,16.0735,16.5095,13241080.72165
72,1641254400000,16.5095,17.154,16.229,16.8315,21836171.34255
73,1641258000000,16.8315,17.27,16.619,16.732,18854602.87225
74,1641261600000,16.732,16.8725,16.245,16.666,18099337.65835
75,1641265200000,16.666,17.023,16.58,16.874,10553383.58715
76,1641268800000,16.874,17.3725,16.784,17.212,14541619.23925
77,1641272400000,17.211,17.212,16.809,17.015,8584554.9447
78,1641276000000,17.015,17.0485,16.737,16.8015,7706281.3319
79,1641279600000,16.8015,16.81,16.565,16.786,9821793.06105
80,1641283200000,16.786,17.0785,16.7085,16.944,8179601.861
81,1641286800000,16.944,17.089,16.6175,16.652,6651904.30565
82,1641290400000,16.652,16.891,16.6425,16.8045,6090650.0797
83,1641294000000,16.8045,17.0795,16.723,16.97,9549967.0752
84,1641297600000,16.97,17.5,16.8855,17.4115,17277764.83015
85,1641301200000,17.4115,17.6195,16.9655,17.121,23043796.48595
86,1641304800000,17.121,17.216,16.9005,17.0675,7484550.8019
87,1641308400000,17.066,17.386,17.0245,17.191,10316316.32325
88,1641312000000,17.191,17.665,16.973,16.9995,23698202.08055
89,1641315600000,16.9995,17.0495,16.45,16.511,21636619.94575
90,1641319200000,16.511,16.5375,15.9935,16.1455,19869669.96915
91,1641322800000,16.1455,16.489,16.078,16.2885,15525897.2929
92,1641326400000,16.2885,16.683,16.204,16.4935,9900502.6831
93,1641330000000,16.4935,16.65,16.2305,16.527,4743285.56505
94,1641333600000,16.527,16.6565,16.4265,16.4745,4371170.95265
95,1641337200000,16.4745,16.62,15.911,16.026,12922171.60395
96,1641340800000,16.026,16.5475,15.8385,16.461,11509259.91465
97,1641344400000,16.461,16.5275,16.2165,16.3205,4162752.72135
98,1641348000000,16.3205,16.7905,16.3205,16.6595,6375911.5085
99,1641351600000,16.6595,16.96,16.647,16.8205,6192513.53495
100,1641355200000,16.821,16.822,16.561,16.698,4008762.7512
101,1641358800000,16.698,16.698,16.3635,16.49,5180960.36625
102,1641362400000,16.49,16.678,16.3835,16.622,4810387.1873
103,1641366000000,16.622,16.7395,16.4225,16.62,7147585.40485
104,1641369600000,16.62,16.686,16.446,16.6055,8426299.2421
105,1641373200000,16.6055,16.9045,16.5795,16.761,5974510.75565
106,1641376800000,16.761,16.8795,16.6515,16.7325,9021283.7336
107,1641380400000,16.7325,17.2905,16.689,17.0475,15577759.43945
108,1641384000000,17.0475,17.147,16.5625,16.892,12400729.2724
109,1641387600000,16.892,17.133,16.8595,16.9375,9202153.0892
110,1641391200000,16.938,17.082,16.4675,16.968,21534662.6161
111,1641394800000,16.968,17.027,16.769,16.786,5776340.4023
112,1641398400000,16.786,17.048,16.7,16.9345,7233273.08125
113,1641402000000,16.9345,17.0995,16.0645,16.1055,18133443.965
114,1641405600000,16.106,16.526,15.963,16.248,17948238.99445
115,1641409200000,16.248,16.2605,15.3,15.4575,21938733.52525
116,1641412800000,15.4575,15.6215,15.0,15.2655,18382034.61695
117,1641416400000,15.2655,15.5185,15.05,15.0645,10022323.05605
118,1641420000000,15.0645,15.3375,13.6,15.1565,45438366.85445
119,1641423600000,15.1565,15.58,14.9905,15.301,16319414.1854
120,1641427200000,15.301,15.8,15.2305,15.7825,12038130.3423
121,1641430800000,15.7825,15.7825,14.907,15.1775,10357367.37065
122,1641434400000,15.1775,15.3795,14.8595,15.0185,7235386.83285
123,1641438000000,15.0185,15.172,14.8655,14.9075,9641653.22795
124,1641441600000,14.913,15.1595,14.75,15.077,8066650.1713
125,1641445200000,15.0775,15.7,14.9785,15.5055,16004970.74715
126,1641448800000,15.5055,15.6835,15.2695,15.416,10323808.18915
127,1641452400000,15.4175,15.568,15.312,15.475,8049231.64055
128,1641456000000,15.475,15.489,15.1275,15.311,5313119.6318
129,1641459600000,15.311,15.3365,14.874,15.1825,9888678.6718
130,1641463200000,15.1825,15.805,15.182,15.72,18450203.74045
131,1641466800000,15.72,15.8995,15.602,15.6735,13201482.9792
132,1641470400000,15.6635,15.8075,15.3645,15.7965,10238526.99435
133,1641474000000,15.7965,16.1685,15.751,15.925,25125319.7964
134,1641477600000,15.925,15.967,15.6325,15.7405,14437730.26105
135,1641481200000,15.7405,15.804,15.41,15.466,13341173.5705
136,1641484800000,15.466,15.7,15.239,15.614,15007850.5836
137,1641488400000,15.6145,15.816,15.531,15.6845,7888944.94675
138,1641492000000,15.6845,16.15,15.669,16.043,22286594.0015
139,1641495600000,16.043,16.3015,15.9,16.1485,11666441.01825
140,1641499200000,16.1485,16.224,15.66,15.878,19001715.9092
141,1641502800000,15.878,15.931,15.512,15.7205,5747892.8724
142,1641506400000,15.7205,16.0325,15.7155,15.998,5047821.7344
143,1641510000000,15.998,16.082,15.8675,15.9185,5024778.039
144,1641513600000,15.9185,16.0345,15.3635,15.4045,15180059.4092
145,1641517200000,15.4115,15.5605,15.329,15.4475,6996761.09915
146,1641520800000,15.447,15.516,15.1045,15.1995,6101358.5284
147,1641524400000,15.1995,15.4205,14.558,14.682,18624206.2235
148,1641528000000,14.682,15.076,14.25,14.983,27202554.79545
149,1641531600000,14.983,15.4665,14.8525,15.1305,14143933.39675
