,time,open,high,low,close,volume
0,1640995200000,93.047,93.925,93.047,93.631,561335.5179
1,1640996100000,93.631,93.801,93.435,93.713,85984.4353
2,1640997000000,93.713,94.189,93.618,94.11,169885.4115
3,1640997900000,94.11,94.455,93.974,94.341,468219.646
4,1640998800000,94.341,94.592,93.951,94.482,494451.1559
5,1640999700000,94.482,94.795,94.31,94.332,161317.4231
6,1641000600000,94.341,94.389,93.957,93.996,77032.3989
7,1641001500000,93.996,94.075,93.774,93.87,58637.5797
8,1641002400000,93.87,94.136,93.819,93.886,63597.5461
9,1641003300000,93.886,94.163,93.886,93.989,102571.814
10,1641004200000,93.989,94.132,93.846,94.044,617999.9807
11,1641005100000,94.044,94.322,94.044,94.117,521132.5236
12,1641006000000,94.117,94.131,93.691,93.788,154721.2855
13,1641006900000,93.788,93.957,93.667,93.688,66888.7069
14,1641007800000,93.688,93.798,93.55,93.641,47370.3446
15,1641008700000,93.641,93.72,93.548,93.601,28465.7407
16,1641009600000,93.601,93.741,93.18,93.217,94607.2518
17,1641010500000,93.217,93.625,93.2,93.577,80487.6814
18,1641011400000,93.577,93.658,93.429,93.505,68059.8389
19,1641012300000,93.505,93.704,93.269,93.334,132398.5139
20,1641013200000,93.334,93.57,93.245,93.57,106994.7167
21,1641014100000,93.57,94.714,93.463,94.527,523038.4536
22,1641015000000,94.531,95.25,94.271,94.327,375479.3381
23,1641015900000,94.321,94.41,94.01,94.215,136635.3053
24,1641016800000,94.215,94.411,93.964,94.306,82482.1955
25,1641017700000,94.306,94.323,93.885,93.891,32900.4277
26,1641018600000,93.891,94.089,93.867,93.921,71683.2793
27,1641019500000,93.921,94.129,93.463,93.568,243546.9063
28,1641020400000,93.568,93.95,93.243,93.439,124722.7914
29,1641021300000,93.438,93.573,93.332,93.481,27362.4401
30,1641022200000,93.481,93.939,93.444,93.86,49023.9532
31,1641023100000,93.86,94.06,93.494,93.831,87848.4179
32,1641024000000,93.831,94.019,93.651,93.892,84010.6058
33,1641024900000,93.892,94.154,93.816,93.968,45993.1007
34,1641025800000,93.968,94.132,93.811,93.998,57531.2276
35,1641026700000,93.998,94.2,93.877,93.922,33496.1452
36,1641027600000,93.922,94.105,93.779,93.962,43255.7488
37,1641028500000,93.962,93.985,93.648,93.654,65860.3354
38,1641029400000,93.654,93.737,93.135,93.256,174250.9269
39,1641030300000,93.256,93.481,93.022,93.29,221690.6355
40,1641031200000,93.29,93.608,93.186,93.224,239114.2209
41,1641032100000,93.224,93.235,92.169,92.282,317184.8939
42,1641033000000,92.282,92.406,91.779,92.278,958535.9571
43,1641033900000,92.278,92.414,91.813,91.995,551111.812
44,1641034800000,91.995,92.202,91.197,91.619,589858.0894
