,time,open,high,low,close,volume
0,1640995200000,46224.0,46739.0,46198.0,46660.0,121098196.6306
1,1640998800000,46660.0,46950.0,46582.0,46790.0,79243842.6998
2,1641002400000,46790.0,46936.0,46727.0,46818.0,43561787.7096
3,1641006000000,46818.0,46900.0,46775.0,46809.0,28111401.966
4,1641009600000,46809.0,46887.0,46620.0,46715.0,51821654.6892
5,1641013200000,46715.0,47570.0,46690.0,47202.0,114701704.0366
6,1641016800000,47202.0,47335.0,46961.0,46999.0,82124443.5449
7,1641020400000,46999.0,47272.0,46919.0,47225.0,84499837.6384
8,1641024000000,47224.0,47381.0,47103.0,47141.0,61783251.8541
9,1641027600000,47141.0,47223.0,46943.0,47162.0,67660908.596
10,1641031200000,47162.0,47320.0,46714.0,46901.0,171278535.7703
11,1641034800000,46901.0,47022.0,46774.0,46782.0,53159899.2206
12,1641038400000,46782.0,47199.0,46777.0,47091.0,64088074.3175
13,1641042000000,47091.0,47219.0,46970.0,47035.0,60678396.7606
14,1641045600000,47035.0,47127.0,46854.0,46931.0,77638681.7994
15,1641049200000,46931.0,47500.0,46888.0,47224.0,114634498.3484
16,1641052800000,47224.0,47552.0,47197.0,47291.0,101986597.9588
17,1641056400000,47293.0,47987.0,47253.0,47779.0,131068717.947
18,1641060000000,47779.0,47859.0,47449.0,47587.0,83184640.9223
19,1641063600000,47587.0,47634.0,47302.0,47339.0,75916037.655
20,1641067200000,47339.0,47585.0,47267.0,47415.0,107100507.2954
21,1641070800000,47415.0,47561.0,47290.0,47336.0,65196545.0778
22,1641074400000,47336.0,47500.0,47238.0,47453.0,44663359.7169
23,1641078000000,47453.0,47846.0,47284.0,47758.0,97736907.8283
24,1641081600000,47758.0,47787.0,47411.0,47657.0,89439909.1945
25,1641085200000,47657.0,47666.0,47333.0,47390.0,52883883.1296
26,1641088800000,47390.0,47459.0,47307.0,47391.0,46943655.3503
27,1641092400000,47391.0,47480.0,47281.0,47353.0,37210008.2362
28,1641096000000,47353.0,47435.0,46785.0,46922.0,132651102.6845
29,1641099600000,46922.0,47103.0,46850.0,47093.0,72862906.1916
30,1641103200000,47089.0,47253.0,47025.0,47139.0,56729319.1601
31,1641106800000,47139.0,47321.0,47103.0,47192.0,55401963.669
32,1641110400000,47192.0,47259.0,46985.0,47234.0,54545064.2536
33,1641114000000,47234.0,47545.0,47164.0,47293.0,96642549.9106
34,1641117600000,47293.0,47357.0,47166.0,47207.0,29545440.591
35,1641121200000,47207.0,47404.0,47179.0,47257.0,39524481.4103
36,1641124800000,47257.0,47474.0,47035.0,47307.0,93828096.746
37,1641128400000,47307.0,47318.0,47103.0,47147.0,43503530.5635
38,1641132000000,47147.0,47199.0,47029.0,47133.0,47757878.6741
39,1641135600000,47133.0,47396.0,47087.0,47356.0,72248506.3499
40,1641139200000,47356.0,47933.0,47300.0,47822.0,154834183.027
41,1641142800000,47822.0,48080.0,47349.0,47429.0,209161601.7449
42,1641146400000,47429.0,47430.0,46650.0,47063.0,219088859.5384
43,1641150000000,47063.0,47222.0,46861.0,46923.0,83425233.3322
44,1641153600000,46923.0,47066.0,46842.0,47029.0,41069601.1138
45,1641157200000,47029.0,47189.0,46938.0,47036.0,51814725.3069
46,1641160800000,47036.0,47428.0,47035.0,47283.0,54419562.0217
47,1641164400000,47283.0,47500.0,47283.0,47319.0,73604133.1108
48,1641168000000,47319.0,47319.0,47060.0,47067.0,66263460.7122
